Name;Author;Rank;Genus;Family;Order;Class;Phylum;Kingd;Status;Mainl;Origin;CurDis;Pathw1;Pathw2;LifeSt;Ecosys;Observ;AOO;Imp12;Impact;minImp;maxImp;InvPot;minInv;maxInv;clmInv;EcoEff;minEff;maxEff;clmEff;A;minA;maxA;B;minB;maxB;C;minC;maxC;D;minD;maxD;E;minE;maxE;F;minF;maxF;G;minG;maxG;H;minH;maxH;I;minI;maxI
Doronicum � excelsum;(N.E.Br.) Stace;species;Doronicum;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,escx;low,urb;NA;1971;192;NK;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Doronicum macrophyllum;Fisch. ex Hornem.;species;Doronicum;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;rel,esc;relx,bza;for,low;NA;1980;180;HI;HI;HI;HI;3;3;3;FALSE;3;3;3;FALSE;3;3;3;2;2;2;1;1;1;1;1;1;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1
Doronicum pardalianches;L.;species;Doronicum;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn,escx;low,urb;NA;1965;160;NK;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Doronicum plantagineum;L.;species;Doronicum;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,escx;low,urb;NA;1945;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Dorytomus filirostris;(Gyllenhal, 1836);species;Dorytomus;Curculionidae;Coleoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur;Eur;cnt,spr;cntp,nat;low;NA;2016;40;NR;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Draba aizoides;L.;species;Draba;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;rel,esc;relx,escx;low;NA;1980;16;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Draba nemorosa;L.;species;Draba;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,NAm;Eur,As,NAm;cnt,stw;seed,veh,ball;low,urb;NA;1828;1248;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Dracocephalum parviflorum;Nutt.;species;Dracocephalum;Lamiaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;cnt;seed;low,urb;NA;1917;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Dracocephalum thymiflorum;L.;species;Dracocephalum;Lamiaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;cnt;seed;low,urb;NA;1870;64;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Dreissena bugensis;Andrusov, 1897;species;Dreissena;Dreissenidae;Veneroida;Bivalvia;Mollusca;Animalia;DoorKnocker;TRUE;Eur;Eur,NAm;stw;ball,hull;lim,mar;NA;NA;0;HI;SE;HI;SE;3;2;3;NA;4;4;4;NA;4;3;4;2;1;2;1;1;2;1;1;2;4;4;4;1;1;2;1;1;2;1;1;1;1;1;1
Dreissena polymorpha;(Pallas, 1771);species;Dreissena;Dreissenidae;Veneroida;Bivalvia;Mollusca;Animalia;DoorKnocker;TRUE;Eur,As;Eur,As,NAm;NA;NA;lim;NA;NA;0;SE;SE;SE;SE;3;3;3;NA;4;4;4;NA;4;4;4;2;2;2;1;1;2;4;4;4;4;4;4;1;1;2;1;1;2;1;1;1;1;1;1
Drosophila busckii;Cocquillett, 1901;species;Drosophila;Drosophilidae;Diptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;NAm;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;cntx,stwx;low;NA;NA;800;LO;PH;PH;PH;4;4;4;NA;1;1;1;NA;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Drosophila hydei;Sturtevant, 1921;species;Drosophila;Drosophilidae;Diptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;NA;NA;low;NA;NA;4000;PH;LO;LO;LO;3;3;3;NA;1;1;1;NA;2;2;2;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Drosophila immigrans;Sturtevant, 1921;species;Drosophila;Drosophilidae;Diptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt;cntp,food;low;NA;NA;100;PH;LO;LO;LO;3;3;3;NA;1;1;1;NA;2;2;2;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Drosophila melanogaster;Meigen, 1830;species;Drosophila;Drosophilidae;Diptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt;food;low;NA;1925;1800;PH;LO;LO;LO;3;3;3;NA;1;1;1;NA;2;2;2;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Drosophila suzukii;(Matsamura, 1931);species;Drosophila;Drosophilidae;Diptera;Insecta;Arthropoda;Animalia;DistanceEffect;TRUE;As;Eur,As,NAm;stw;stwx;low;NA;2016;624;NR;LO;LO;LO;2;2;2;TRUE;1;1;1;TRUE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Duchesnea indica;(Jacks.) Focke;species;Duchesnea;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,Afr,Oc;esc;hort,escx;low,urb;NA;1995;16;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echinochloa crus-galli;(L.) P.Beauv.;species;Echinochloa;Poaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,bait,habm,veh,ball;low,urb;NA;1878;3864;PH;PH;LO;PH;4;3;4;FALSE;1;1;1;FALSE;4;4;4;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echinococcus multilocularis;Leuckart, 1863;species;Echinococcus;Taeniidae;Cyclophyllidea;Cestoda;Platyhelminthes;Animalia;DoorKnocker;TRUE;Eur,As,NAm;Eur,As,NAm;cnt;para;low,par;NA;NA;0;SE;SE;HI;SE;4;4;4;TRUE;3;2;3;NA;4;4;4;4;4;4;1;1;2;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echinops bannaticus;Rochel ex Schrad.;species;Echinops;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,escx;low,urb;NA;1939;60;LO;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echinops exaltatus;Schrad.;species;Echinops;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,orn,escx;low,urb;NA;1910;480;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echinops sphaerocephalus;L.;species;Echinops;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;esc;hort,orn,escx;low,mar;VU-07,T32;1871;672;HI;HI;HI;HI;3;3;3;FALSE;3;3;3;FALSE;3;3;3;2;2;2;1;1;1;3;3;3;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1
Echinus esculentus;L., 1758;species;Echinus;Echinidae;Echinoida;Echinoidea;Echinodermata;Animalia;DoorKnocker;FALSE;Atl;Atl;stw;ball;mar;M01,M02,M06,M10;NA;0;NR;LO;LO;LO;3;2;3;TRUE;1;1;1;TRUE;4;4;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Echium plantagineum;L.;species;Echium;Boraginaceae;Boraginales;Eudicots;Magnoliophyta;Plantae;DoorKnocker;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,SAm,Oc;esc,cnt,stw;hort,seed,timb,ball;low,urb;NA;1872;0;NR;NK;NK;NK;1;1;1;TRUE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Edwardsiella lineata;(Verrill in Baird, 1873);species;Edwardsiella;Edwardsiidae;Actiniaria;Anthozoa;Cnidaria;Animalia;DoorKnocker;TRUE;Atl;Atl;cnt;para;mar,par;H01,H02,M01;NA;0;LO;LO;LO;LO;3;2;3;TRUE;1;1;2;TRUE;4;4;4;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Elaeagnus commutata;Bernh. ex Rydb.;species;Elaeagnus;Elaeagnaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;for,low,urb;EN-02,T04,T18,T21;1920;1280;PH;LO;LO;HI;3;3;4;FALSE;2;2;2;FALSE;3;3;4;2;2;3;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1
Elodea canadensis;Michx.;species;Elodea;Hydrocharitaceae;Alismatales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm,Oc;esc,stw;escx,angl;lim;EN-04,EN-05,EN-06,VU-03,F01,F02,F03;1925;2352;SE;SE;SE;SE;4;4;4;FALSE;4;4;4;FALSE;4;4;4;3;3;3;1;1;1;4;4;4;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1
Elodea nuttallii;(Planch.) H.St.John;species;Elodea;Hydrocharitaceae;Alismatales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm;stw;stwx;lim;EN-04,EN-05,EN-06,VU-03,VU-04,F01,F02;2005;60;SE;SE;SE;SE;3;3;3;FALSE;4;4;4;FALSE;3;3;3;3;3;3;1;1;1;4;4;4;2;2;2;4;4;4;1;1;1;1;1;1;1;1;1
Elytrigia elongata;(Host) Nevski;species;Elytrigia;Poaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,Oc;cnt;timb;urb;NA;1995;4;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Emys orbicularis;(Linnaeus, 1758);species;Emys;Emydidae;Testudines;Reptilia;Chordata;Animalia;DoorKnocker;TRUE;Eur,As;Eur,As;rel,spr;relx,nat;lim;NA;2005;0;LO;LO;LO;LO;1;1;1;TRUE;2;2;2;TRUE;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Ensis directus;(Conrad, 1843);species;Ensis;Pharidae;Veneroida;Bivalvia;Mollusca;Animalia;reproducing;TRUE;Atl;Atl;esc,spr;escx,nat;mar;M04,M05,M15;1982;84;SE;LO;LO;HI;2;2;2;TRUE;2;1;3;NA;2;2;2;2;2;2;1;1;1;1;1;1;2;1;3;1;1;1;1;1;2;1;1;1;1;1;1
Epidalea calamita;Laurenti, 1768);species;Epidalea;Bufonidae;Anura;Amphibia;Chordata;Animalia;DoorKnocker;TRUE;Eur;Eur;rel;relx;lim;NA;1955;0;NR;NK;NK;NK;1;1;1;TRUE;1;1;1;NA;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epilobium brunnescens;(Cockayne) P.H.Raven & Engelhorn;species;Epilobium;Onagraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Oc;Eur,Oc;cnt;cntp,habm;low,urb;NA;1931;4;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epilobium ciliatum ciliatum;NA;subspecies;Epilobium;Onagraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm,SAm,Oc;cnt,stw;cntp,seed,habm,veh,ball;for,low,mar,urb,wet;CR-01,EN-07,EN-08,EN-09,VU-06,VU-13,T18,T30,V01,V08;1869;48080;SE;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;4;4;4;2;2;2;3;3;3;1;1;1;3;3;3;1;1;1;2;2;2;1;1;1
Epilobium ciliatum glandulosum;(Lehm.) Hoch & P.H.Raven;subspecies;Epilobium;Onagraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As,NAm;Eur,As,NAm;cnt,stw;cntp,seed,bait,habm,veh;for,low,mar,urb,wet;T18,T30,V02,V08,V10;1927;6880;SE;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;3;3;3;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1
Epilobium hirsutum;L.;species;Epilobium;Onagraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,Oc;esc,cnt,stw;bza,cntp,habm,ball,stwx;low,urb,wet;NA;1855;1300;PH;PH;PH;PH;4;4;4;TRUE;1;1;1;FALSE;3;3;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epilobium tetragonum;L.;species;Epilobium;Onagraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr,Oc;cnt,stw;cntp,habm,ball;wet;NA;1879;16;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epimedium alpinum;L.;species;Epimedium;Berberidaceae;Ranunculales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort;for,urb;NA;1978;48;NK;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epinotia fraternana;(Haworth, 1811);species;Epinotia;Tortricidae;Lepidoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As;Eur,As;cnt,spr;parp,nat;for,low;NA;1981;300;LO;PH;PH;PH;4;4;4;TRUE;1;1;1;NA;4;4;4;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epinotia nigricana;(Herrich-Sch�ffer, 1851);species;Epinotia;Tortricidae;Lepidoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As;Eur,As;cnt;parp;for,low;NA;2003;80;LO;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Epinotia subsequana;(Haworth, 1811);species;Epinotia;Tortricidae;Lepidoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As;Eur,As;cnt;parp;for,low;NA;2004;60;LO;LO;LO;LO;2;2;2;TRUE;1;1;1;NA;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eranthis hyemalis;(L.) Salisb.;species;Eranthis;Ranunculaceae;Ranunculales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm;esc;hort,bza,escx;for,low;NA;1910;1020;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eratigena atrica;(C.L. Koch, 1843);species;Eratigena;Agelenidae;Araneae;Arachnida;Arthropoda;Animalia;reproducing;TRUE;Eur;Eur,NAm;stw;peop,bulk;low,urb;NA;1977;1500;LO;LO;LO;LO;3;3;3;NA;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erica herbacea;L.;species;Erica;Ericaceae;Ericales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;escx;NA;NA;2015;8;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erichsonius signaticornis;(Mulsant & Rey 1853);species;Erichsonius;Staphylinidae;Coleoptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;Eur;Eur;cnt,stw;habm,veh,bulk;low;NA;2015;0;NR;NK;NK;NK;1;1;1;TRUE;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erigeron annuus;(L.) Pers.;species;Erigeron;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm,Oc;esc,cnt;hort,seed;low;VU-07;1950;240;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eriocheir sinensis;H. Milne Edwards, 1853;species;Eriocheir;Grapsidae;Decapoda;Malacostraca;Arthropoda;Animalia;DoorKnocker;TRUE;As;Eur,As;rel;relx;lim,mar;NA;1976;0;SE;SE;SE;SE;4;4;4;TRUE;4;4;4;NA;4;4;4;4;4;4;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eriosoma lanigerum;(Hausmann, 1802);species;Eriosoma;Aphididae;Hemiptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;NAm;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;parp,pack;for,low;NA;1894;248;NK;NK;NK;NK;1;1;1;NA;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erucastrum gallicum;(Willd.) O.E.Schulz;species;Erucastrum;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,As,NAm;cnt,stw;seed,habm,ball;low,urb;NA;1862;88;NK;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eryngium alpinum;L.;species;Eryngium;Apiaceae;Apiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;rel;relx;low;NA;1988;4;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eryngium giganteum;M.Bieb.;species;Eryngium;Apiaceae;Apiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;rel,esc;relx,escx;for,low;NA;1957;72;PH;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eryngium planum;L.;species;Eryngium;Apiaceae;Apiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,escx;low;NA;1925;32;LO;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysimum altum;(Ahti) Tzvelev;species;Erysimum;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,NAm;Eur,As,NAm;cnt;seed;low,urb;NA;1889;1520;NR;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe alphitoides;(Griffon & Maubl.) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;As;Eur,As,NAm,SAm,Oc;cnt,spr;parp,nat;for,par;NA;1911;3328;SE;HI;HI;HI;4;4;4;TRUE;2;2;2;TRUE;4;4;4;4;4;4;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1
Erysiphe divaricata;(Wallr.) Schltdl.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;Eur,As,NAm;cnt;parp;for,low;NA;1948;400;LO;LO;LO;HI;3;3;4;TRUE;1;1;2;TRUE;4;4;4;2;2;3;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1
Erysiphe flexuosa;(Peck) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;NAm;Eur,NAm;cnt;parp;low,par;NA;2006;140;LO;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe friesii;(L�v.) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;Eur,As,NAm,Afr;cnt;parp;for;NA;1880;40;LO;NK;NK;LO;1;1;2;NA;1;1;2;NA;2;2;3;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe hypophylla;(Nevod.) U. Braun & Cunningt.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;NA;spr;nat;for,par;NA;1955;280;HI;NK;NK;NK;1;1;1;NA;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe palczewskii;(Jacz.) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;As;Eur,As,NAm;cnt;parp;for,low;NA;1990;60;LO;LO;LO;LO;3;3;3;NA;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe syringae-japonicae;(U. Braun) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;As;Eur,As,NAm;cnt;parp;low,par;NA;2006;80;LO;LO;LO;PH;3;3;4;TRUE;1;1;1;NA;2;2;3;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe vanbruntiana;(W.R. Gerard) U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;Eur,As;cnt;parp;for,low;NA;1985;100;LO;LO;LO;LO;3;3;3;NA;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erysiphe viburnicola;U. Braun & S. Takam.;species;Erysiphe;Erysiphaceae;Erysiphales;Leotiomycetes;Ascomycota;Fungi;reproducing;TRUE;Eur;Eur,As;cnt;parp;for,low,par;NA;1948;200;LO;LO;LO;LO;2;2;3;NA;1;1;2;NA;2;2;2;2;2;3;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Erythronium dens-canis;L.;species;Erythronium;Liliaceae;Liliales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort;low;NA;1970;24;NK;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erythronium grandiflorum;Pursh;species;Erythronium;Liliaceae;Liliales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort;NA;NA;2016;8;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Erythronium sibiricum;(Fosch. & C.A.Mey.) Krylov;species;Erythronium;Liliaceae;Liliales;Monocots;Magnoliophyta;Plantae;DoorKnocker;TRUE;As;Eur,As;NA;NA;low;NA;1970;0;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Eschscholzia californica;Cham.;species;Eschscholzia;Papaveraceae;Ranunculales;Eudicots;Magnoliophyta;Plantae;DoorKnocker;TRUE;NAm;Eur,NAm,SAm,Oc;esc,cnt,stw;hort,seed,ball;low,urb;NA;1891;0;NR;LO;NK;LO;2;1;2;TRUE;1;1;1;FALSE;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Esox lucius;Linnaeus, 1758;species;Esox;Esocidae;Esociformes;Actinopterygii;Chordata;Animalia;RegionallyAlien;TRUE;Eur,As,NAm;Eur,As,NAm,Afr;NA;NA;lim;NA;NA;1500;NR;SE;HI;SE;4;3;4;TRUE;3;3;3;TRUE;4;4;4;3;2;3;1;1;1;2;2;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1
Euonymus europaeus;L.;species;Euonymus;Celastraceae;Celastrales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Oc;esc;hort;for,low;VU-07;1865;480;PH;LO;LO;LO;2;2;3;FALSE;2;2;2;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1
